L,a,b,label,name,hex
76.0813,-1.8889,34.6268,RAL 1002,Amarillo arena,#C6A664
77.892,2.3953,31.6845,RAL 1002,Amarillo arena,#C6A664
74.9044,2.0746,43.4583,RAL 1002,Amarillo arena,#C6A664
72.1078,5.7564,39.5758,RAL 1002,Amarillo arena,#C6A664
63.3566,7.4375,45.3556,RAL 1002,Amarillo arena,#C6A664
50.3109,5.7865,40.6514,RAL 1002,Amarillo arena,#C6A664
71.7261,10.8241,47.9783,RAL 1002,Amarillo arena,#C6A664
72.4953,0.9369,37.0844,RAL 1002,Amarillo arena,#C6A664
79.6015,6.459,50.2531,RAL 1002,Amarillo arena,#C6A664
80.643,4.2217,42.8306,RAL 1002,Amarillo arena,#C6A664
83.1189,10.0328,31.5522,RAL 1002,Amarillo arena,#C6A664
62.5714,4.5591,41.6501,RAL 1002,Amarillo arena,#C6A664
67.6651,7.0353,39.4166,RAL 1002,Amarillo arena,#C6A664
78.6609,4.5345,35.7916,RAL 1002,Amarillo arena,#C6A664
100.0,4.9945,34.7837,RAL 1002,Amarillo arena,#C6A664
79.1989,-2.1877,40.0186,RAL 1002,Amarillo arena,#C6A664
77.5053,3.665,36.9315,RAL 1002,Amarillo arena,#C6A664
69.2986,3.7954,39.2175,RAL 1002,Amarillo arena,#C6A664
63.1315,7.1929,41.9541,RAL 1002,Amarillo arena,#C6A664
72.9643,1.1026,26.7162,RAL 1002,Amarillo arena,#C6A664
58.3316,-1.1953,45.0179,RAL 1002,Amarillo arena,#C6A664
70.1539,11.8804,56.673,RAL 1002,Amarillo arena,#C6A664
79.9038,-4.034,33.2255,RAL 1002,Amarillo arena,#C6A664
80.4536,-5.4006,27.5147,RAL 1002,Amarillo arena,#C6A664
65.4505,3.6094,46.7365,RAL 1002,Amarillo arena,#C6A664
49.4427,7.2877,44.5206,RAL 1002,Amarillo arena,#C6A664
76.2379,1.7511,52.3803,RAL 1002,Amarillo arena,#C6A664
64.7105,-5.4575,34.1237,RAL 1002,Amarillo arena,#C6A664
63.0061,5.4455,36.3997,RAL 1002,Amarillo arena,#C6A664
67.014,10.1269,39.6688,RAL 1002,Amarillo arena,#C6A664
70.23,3.0066,43.0498,RAL 1002,Amarillo arena,#C6A664
76.3613,5.3593,32.6221,RAL 1002,Amarillo arena,#C6A664
56.0861,4.3048,41.5946,RAL 1002,Amarillo arena,#C6A664
62.0396,1.4126,36.1502,RAL 1002,Amarillo arena,#C6A664
75.6893,4.5601,36.9623,RAL 1002,Amarillo arena,#C6A664
63.3049,4.3981,45.0038,RAL 1002,Amarillo arena,#C6A664
58.6163,-0.7855,32.5624,RAL 1002,Amarillo arena,#C6A664
79.1151,3.797,37.9185,RAL 1002,Amarillo arena,#C6A664
75.5281,5.5389,45.2039,RAL 1002,Amarillo arena,#C6A664
68.8439,2.0471,29.7102,RAL 1002,Amarillo arena,#C6A664
53.6029,1.3618,36.5518,RAL 1002,Amarillo arena,#C6A664
72.3331,-0.0102,37.6228,RAL 1002,Amarillo arena,#C6A664
56.3499,4.6418,45.5243,RAL 1002,Amarillo arena,#C6A664
73.3007,7.1749,36.2632,RAL 1002,Amarillo arena,#C6A664
57.051,10.5073,38.3323,RAL 1002,Amarillo arena,#C6A664
55.7476,1.8573,38.6971,RAL 1002,Amarillo arena,#C6A664
62.3105,1.1983,43.6293,RAL 1002,Amarillo arena,#C6A664
64.8569,3.3677,51.2057,RAL 1002,Amarillo arena,#C6A664
66.1999,-4.223,25.5217,RAL 1002,Amarillo arena,#C6A664
71.5512,4.1212,42.0092,RAL 1002,Amarillo arena,#C6A664
84.1297,-2.7864,74.5656,RAL 1003,Amarillo señal,#E5BE01
74.3823,6.6909,92.6056,RAL 1003,Amarillo señal,#E5BE01
83.6904,-10.5108,98.0439,RAL 1003,Amarillo señal,#E5BE01
76.4532,2.3775,91.6362,RAL 1003,Amarillo señal,#E5BE01
72.1596,4.2495,102.8909,RAL 1003,Amarillo señal,#E5BE01
71.1509,1.5122,76.9407,RAL 1003,Amarillo señal,#E5BE01
100.0,-3.3314,84.0092,RAL 1003,Amarillo señal,#E5BE01
80.8522,-4.8536,77.0957,RAL 1003,Amarillo señal,#E5BE01
62.1562,-4.5068,70.5459,RAL 1003,Amarillo señal,#E5BE01
70.9365,6.2004,77.2868,RAL 1003,Amarillo señal,#E5BE01
73.0016,-6.9637,85.1842,RAL 1003,Amarillo señal,#E5BE01
81.442,1.2669,71.6873,RAL 1003,Amarillo señal,#E5BE01
79.5899,-1.5308,79.4702,RAL 1003,Amarillo señal,#E5BE01
90.0785,-2.9418,73.725,RAL 1003,Amarillo señal,#E5BE01
68.7891,-4.5138,91.8314,RAL 1003,Amarillo señal,#E5BE01
85.9974,7.3618,94.9075,RAL 1003,Amarillo señal,#E5BE01
69.2795,2.5105,89.3839,RAL 1003,Amarillo señal,#E5BE01
70.7772,-7.325,65.6207,RAL 1003,Amarillo señal,#E5BE01
73.872,-2.1094,96.93,RAL 1003,Amarillo señal,#E5BE01
68.3433,5.251,92.9265,RAL 1003,Amarillo señal,#E5BE01
85.3678,-9.8573,62.0753,RAL 1003,Amarillo señal,#E5BE01
88.1792,-3.2466,73.7864,RAL 1003,Amarillo señal,#E5BE01
80.0392,7.8218,91.0466,RAL 1003,Amarillo señal,#E5BE01
81.6121,6.0232,89.0458,RAL 1003,Amarillo señal,#E5BE01
84.4726,1.4421,73.255,RAL 1003,Amarillo señal,#E5BE01
72.1825,2.8698,82.9116,RAL 1003,Amarillo señal,#E5BE01
88.1212,-2.2277,73.108,RAL 1003,Amarillo señal,#E5BE01
77.1808,1.8676,82.7437,RAL 1003,Amarillo señal,#E5BE01
85.5849,-1.9545,83.9282,RAL 1003,Amarillo señal,#E5BE01
81.5025,-3.3257,76.9299,RAL 1003,Amarillo señal,#E5BE01
74.8239,-0.637,73.5893,RAL 1003,Amarillo señal,#E5BE01
62.0475,4.3081,88.1221,RAL 1003,Amarillo señal,#E5BE01
73.7263,-7.1062,79.8634,RAL 1003,Amarillo señal,#E5BE01
80.8883,-2.689,90.5076,RAL 1003,Amarillo señal,#E5BE01
88.1337,-4.3362,81.8789,RAL 1003,Amarillo señal,#E5BE01
65.7678,6.3389,76.9989,RAL 1003,Amarillo señal,#E5BE01
70.0747,-6.8576,80.6023,RAL 1003,Amarillo señal,#E5BE01
69.9224,-0.6108,81.318,RAL 1003,Amarillo señal,#E5BE01
74.8412,-5.4836,69.8271,RAL 1003,Amarillo señal,#E5BE01
68.5077,-1.7948,74.7998,RAL 1003,Amarillo señal,#E5BE01
58.6625,-0.0557,73.1021,RAL 1003,Amarillo señal,#E5BE01
66.3304,1.749,76.1546,RAL 1003,Amarillo señal,#E5BE01
86.3414,11.8668,78.3343,RAL 1003,Amarillo señal,#E5BE01
77.0659,-1.7873,88.5987,RAL 1003,Amarillo señal,#E5BE01
80.9596,-9.3419,84.2231,RAL 1003,Amarillo señal,#E5BE01
87.6625,1.2799,79.3925,RAL 1003,Amarillo señal,#E5BE01
70.7389,0.7969,86.5503,RAL 1003,Amarillo señal,#E5BE01
80.6116,2.7554,90.5852,RAL 1003,Amarillo señal,#E5BE01
85.1173,-2.8988,78.2305,RAL 1003,Amarillo señal,#E5BE01
71.7573,0.3086,83.5593,RAL 1003,Amarillo señal,#E5BE01
72.1624,5.5135,83.7938,RAL 1003,Amarillo señal,#E5BE01
90.0506,-2.6463,97.0634,RAL 1003,Amarillo señal,#E5BE01
75.0476,2.663,85.9836,RAL 1003,Amarillo señal,#E5BE01
84.9644,-7.6118,71.3491,RAL 1003,Amarillo señal,#E5BE01
79.0537,11.1312,74.8733,RAL 1003,Amarillo señal,#E5BE01
69.9185,-6.579,84.2926,RAL 1003,Amarillo señal,#E5BE01
82.9215,0.2625,68.7168,RAL 1003,Amarillo señal,#E5BE01
78.4594,-6.2618,72.4341,RAL 1003,Amarillo señal,#E5BE01
88.2072,-12.6374,73.2042,RAL 1003,Amarillo señal,#E5BE01
70.8717,-2.8832,75.1936,RAL 1003,Amarillo señal,#E5BE01
79.7726,3.2642,85.8568,RAL 1003,Amarillo señal,#E5BE01
82.15,-5.8782,63.4715,RAL 1003,Amarillo señal,#E5BE01
86.8145,0.8432,75.0731,RAL 1003,Amarillo señal,#E5BE01
67.2182,-6.6814,84.1691,RAL 1003,Amarillo señal,#E5BE01
87.3266,-1.6202,81.3607,RAL 1003,Amarillo señal,#E5BE01
77.6962,0.0426,72.8247,RAL 1003,Amarillo señal,#E5BE01
62.3603,3.1442,80.3679,RAL 1003,Amarillo señal,#E5BE01
83.8709,2.9951,76.0073,RAL 1003,Amarillo señal,#E5BE01
97.4832,0.7317,85.6416,RAL 1003,Amarillo señal,#E5BE01
87.6408,-4.9783,86.7417,RAL 1003,Amarillo señal,#E5BE01
89.6084,6.1733,74.0602,RAL 1003,Amarillo señal,#E5BE01
70.0244,-3.1648,81.2997,RAL 1003,Amarillo señal,#E5BE01
68.8831,2.8326,67.6944,RAL 1003,Amarillo señal,#E5BE01
64.5152,-4.1958,68.2429,RAL 1003,Amarillo señal,#E5BE01
75.4645,-2.6711,71.3044,RAL 1003,Amarillo señal,#E5BE01
76.2054,1.37,88.0836,RAL 1003,Amarillo señal,#E5BE01
64.1837,0.2284,81.7959,RAL 1003,Amarillo señal,#E5BE01
81.0539,3.2621,74.0012,RAL 1003,Amarillo señal,#E5BE01
80.9169,-12.2245,60.1388,RAL 1003,Amarillo señal,#E5BE01
70.2239,-2.6422,74.8634,RAL 1003,Amarillo señal,#E5BE01
80.5241,6.0863,90.8449,RAL 1003,Amarillo señal,#E5BE01
91.1522,0.0973,80.7604,RAL 1003,Amarillo señal,#E5BE01
74.4781,7.3639,99.9687,RAL 1003,Amarillo señal,#E5BE01
90.9989,-7.0265,82.1723,RAL 1003,Amarillo señal,#E5BE01
72.4389,-10.9504,73.5634,RAL 1003,Amarillo señal,#E5BE01
79.2107,2.7112,73.1993,RAL 1003,Amarillo señal,#E5BE01
89.1938,8.0149,80.1278,RAL 1003,Amarillo señal,#E5BE01
85.007,-0.454,72.6638,RAL 1003,Amarillo señal,#E5BE01
86.8047,-11.7811,84.2889,RAL 1003,Amarillo señal,#E5BE01
64.6358,5.9951,72.393,RAL 1003,Amarillo señal,#E5BE01
92.7217,-3.5517,76.143,RAL 1003,Amarillo señal,#E5BE01
67.8297,-4.7712,75.8087,RAL 1003,Amarillo señal,#E5BE01
77.4612,-2.9735,73.0189,RAL 1003,Amarillo señal,#E5BE01
89.7847,-3.6889,84.1327,RAL 1003,Amarillo señal,#E5BE01
81.9316,2.3384,75.2402,RAL 1003,Amarillo señal,#E5BE01
79.536,2.1263,83.9812,RAL 1003,Amarillo señal,#E5BE01
71.1371,3.0711,88.5585,RAL 1003,Amarillo señal,#E5BE01
72.0121,-1.3519,95.5798,RAL 1003,Amarillo señal,#E5BE01
84.4045,-8.0309,62.985,RAL 1003,Amarillo señal,#E5BE01
89.2309,1.6844,79.7692,RAL 1003,Amarillo señal,#E5BE01
93.9406,3.3724,83.9495,RAL 1003,Amarillo señal,#E5BE01
71.5529,0.8744,73.6191,RAL 1003,Amarillo señal,#E5BE01
57.0891,2.1246,81.8912,RAL 1003,Amarillo señal,#E5BE01
90.1843,10.452,71.4403,RAL 1003,Amarillo señal,#E5BE01
73.0052,-4.3522,83.0265,RAL 1003,Amarillo señal,#E5BE01
79.1048,-6.1723,77.1097,RAL 1003,Amarillo señal,#E5BE01
73.6054,-6.3648,76.4746,RAL 1003,Amarillo señal,#E5BE01
99.5917,6.2012,86.4252,RAL 1003,Amarillo señal,#E5BE01
69.2603,1.2057,88.667,RAL 1003,Amarillo señal,#E5BE01
69.5657,-3.5107,75.304,RAL 1003,Amarillo señal,#E5BE01
78.7723,-4.3793,69.3395,RAL 1003,Amarillo señal,#E5BE01
69.348,-1.5933,73.8287,RAL 1003,Amarillo señal,#E5BE01
81.8204,-0.2731,69.1874,RAL 1003,Amarillo señal,#E5BE01
92.9949,3.7028,76.6758,RAL 1003,Amarillo señal,#E5BE01
70.0042,-5.9387,84.2549,RAL 1003,Amarillo señal,#E5BE01
80.376,2.0893,93.0878,RAL 1003,Amarillo señal,#E5BE01
55.931,6.0632,89.01,RAL 1003,Amarillo señal,#E5BE01
74.0617,-1.133,75.4359,RAL 1003,Amarillo señal,#E5BE01
73.4228,-4.6281,81.6008,RAL 1003,Amarillo señal,#E5BE01
68.5885,0.5016,89.2993,RAL 1003,Amarillo señal,#E5BE01
93.0212,0.568,94.8367,RAL 1003,Amarillo señal,#E5BE01
75.7858,-1.8765,84.2205,RAL 1003,Amarillo señal,#E5BE01
77.5251,4.5676,95.1769,RAL 1003,Amarillo señal,#E5BE01
71.2446,0.4117,75.9909,RAL 1003,Amarillo señal,#E5BE01
53.9003,10.1609,91.9017,RAL 1003,Amarillo señal,#E5BE01
64.1174,0.6213,63.0923,RAL 1003,Amarillo señal,#E5BE01
82.1433,5.1112,81.6046,RAL 1003,Amarillo señal,#E5BE01
53.938,2.137,81.0161,RAL 1003,Amarillo señal,#E5BE01
69.0927,8.2846,86.6492,RAL 1003,Amarillo señal,#E5BE01
70.7931,2.2797,77.6177,RAL 1003,Amarillo señal,#E5BE01
99.471,-7.8206,80.6793,RAL 1003,Amarillo señal,#E5BE01
82.2364,12.7522,94.3968,RAL 1003,Amarillo señal,#E5BE01
78.2516,-3.8872,86.8752,RAL 1003,Amarillo señal,#E5BE01
92.7649,-4.0265,77.6881,RAL 1003,Amarillo señal,#E5BE01
74.3427,0.3548,75.8871,RAL 1003,Amarillo señal,#E5BE01
87.8074,4.9111,95.8546,RAL 1003,Amarillo señal,#E5BE01
60.244,-4.9194,71.5361,RAL 1003,Amarillo señal,#E5BE01
93.0925,6.567,84.6043,RAL 1003,Amarillo señal,#E5BE01
75.5035,1.7947,70.9995,RAL 1003,Amarillo señal,#E5BE01
67.9038,1.7318,79.1788,RAL 1003,Amarillo señal,#E5BE01
77.4612,5.9861,90.428,RAL 1003,Amarillo señal,#E5BE01
82.9496,0.9065,90.9868,RAL 1003,Amarillo señal,#E5BE01
73.3525,1.7713,88.1813,RAL 1003,Amarillo señal,#E5BE01
84.8385,1.3938,78.1705,RAL 1003,Amarillo señal,#E5BE01
72.9028,0.3103,79.7733,RAL 1003,Amarillo señal,#E5BE01
79.4829,4.6293,99.0641,RAL 1003,Amarillo señal,#E5BE01
84.4614,6.2068,74.5454,RAL 1003,Amarillo señal,#E5BE01
89.7194,1.4768,80.9664,RAL 1003,Amarillo señal,#E5BE01
72.4327,-0.2577,69.3214,RAL 1003,Amarillo señal,#E5BE01
79.1295,7.4691,89.5021,RAL 1003,Amarillo señal,#E5BE01
80.5838,11.2755,50.6195,RAL 1004,Amarillo dorado,#CDA434
74.3206,-1.1228,50.1919,RAL 1004,Amarillo dorado,#CDA434
66.0415,11.5202,66.2822,RAL 1004,Amarillo dorado,#CDA434
64.6526,11.0968,58.4789,RAL 1004,Amarillo dorado,#CDA434
71.7538,5.5893,53.9886,RAL 1004,Amarillo dorado,#CDA434
75.8853,7.6123,53.1174,RAL 1004,Amarillo dorado,#CDA434
77.9074,3.219,65.9165,RAL 1004,Amarillo dorado,#CDA434
72.737,2.9175,66.3517,RAL 1004,Amarillo dorado,#CDA434
73.9544,14.7356,62.956,RAL 1004,Amarillo dorado,#CDA434
64.7902,9.2494,71.0913,RAL 1004,Amarillo dorado,#CDA434
74.2579,9.1621,59.5631,RAL 1004,Amarillo dorado,#CDA434
77.6499,4.3228,58.0291,RAL 1004,Amarillo dorado,#CDA434
62.835,10.6253,61.7898,RAL 1004,Amarillo dorado,#CDA434
58.702,-2.4219,63.3249,RAL 1004,Amarillo dorado,#CDA434
70.4609,0.9298,48.5127,RAL 1004,Amarillo dorado,#CDA434
66.858,14.6634,69.6285,RAL 1004,Amarillo dorado,#CDA434
67.9281,7.9203,73.7489,RAL 1004,Amarillo dorado,#CDA434
69.718,8.6763,64.3432,RAL 1004,Amarillo dorado,#CDA434
71.0244,10.1454,65.9541,RAL 1004,Amarillo dorado,#CDA434
58.5491,-0.6957,62.2538,RAL 1004,Amarillo dorado,#CDA434
67.5461,8.9374,57.3498,RAL 1004,Amarillo dorado,#CDA434
69.2636,4.6654,53.689,RAL 1004,Amarillo dorado,#CDA434
68.018,8.0086,61.0895,RAL 1004,Amarillo dorado,#CDA434
81.6375,3.0431,65.644,RAL 1004,Amarillo dorado,#CDA434
61.4693,-6.0006,55.7048,RAL 1004,Amarillo dorado,#CDA434
70.3483,0.8539,53.2162,RAL 1004,Amarillo dorado,#CDA434
44.8382,4.8196,52.3232,RAL 1004,Amarillo dorado,#CDA434
67.5592,9.9538,66.0876,RAL 1004,Amarillo dorado,#CDA434
61.8216,3.1295,50.746,RAL 1004,Amarillo dorado,#CDA434
66.7812,15.2815,62.2247,RAL 1004,Amarillo dorado,#CDA434
81.3996,8.0489,66.4744,RAL 1004,Amarillo dorado,#CDA434
71.1822,11.4359,61.703,RAL 1004,Amarillo dorado,#CDA434
67.1636,0.726,54.0925,RAL 1004,Amarillo dorado,#CDA434
61.3234,7.3612,59.2702,RAL 1004,Amarillo dorado,#CDA434
74.8844,4.6226,71.5589,RAL 1004,Amarillo dorado,#CDA434
68.2202,4.8646,63.3159,RAL 1004,Amarillo dorado,#CDA434
61.9389,3.4323,61.7062,RAL 1004,Amarillo dorado,#CDA434
57.7108,4.2979,64.6838,RAL 1004,Amarillo dorado,#CDA434
62.5152,0.3388,54.9144,RAL 1004,Amarillo dorado,#CDA434
77.3696,8.6479,72.4159,RAL 1004,Amarillo dorado,#CDA434
88.4332,7.0267,65.2063,RAL 1004,Amarillo dorado,#CDA434
73.4704,1.4043,68.7741,RAL 1004,Amarillo dorado,#CDA434
63.861,3.3325,52.2072,RAL 1004,Amarillo dorado,#CDA434
60.4451,-0.9224,55.6097,RAL 1004,Amarillo dorado,#CDA434
85.2852,2.8804,55.8871,RAL 1004,Amarillo dorado,#CDA434
52.8509,2.0658,67.7927,RAL 1004,Amarillo dorado,#CDA434
71.1987,2.774,55.2419,RAL 1004,Amarillo dorado,#CDA434
73.084,-1.3273,62.612,RAL 1004,Amarillo dorado,#CDA434
84.1406,0.7623,46.9504,RAL 1004,Amarillo dorado,#CDA434
71.086,4.7171,64.4802,RAL 1004,Amarillo dorado,#CDA434
72.8839,0.7729,58.334,RAL 1004,Amarillo dorado,#CDA434
73.766,1.8576,54.4822,RAL 1004,Amarillo dorado,#CDA434
62.0456,0.2987,60.5005,RAL 1004,Amarillo dorado,#CDA434
77.5571,-3.2206,62.618,RAL 1004,Amarillo dorado,#CDA434
67.6001,4.1729,56.4427,RAL 1004,Amarillo dorado,#CDA434
80.4444,11.5653,73.039,RAL 1004,Amarillo dorado,#CDA434
52.9063,2.0963,49.152,RAL 1004,Amarillo dorado,#CDA434
74.5546,9.037,68.5929,RAL 1004,Amarillo dorado,#CDA434
85.8915,4.5185,62.8383,RAL 1004,Amarillo dorado,#CDA434
71.4008,2.3624,44.3352,RAL 1004,Amarillo dorado,#CDA434
75.4611,-2.8301,64.4513,RAL 1004,Amarillo dorado,#CDA434
79.3653,14.3291,59.5836,RAL 1004,Amarillo dorado,#CDA434
62.6491,3.0904,69.4766,RAL 1004,Amarillo dorado,#CDA434
71.8923,4.2998,66.0113,RAL 1004,Amarillo dorado,#CDA434
61.0881,4.9956,50.9885,RAL 1004,Amarillo dorado,#CDA434
63.5648,-3.6508,50.4131,RAL 1004,Amarillo dorado,#CDA434
82.0433,1.7747,61.2776,RAL 1004,Amarillo dorado,#CDA434
74.4249,4.2325,64.6114,RAL 1004,Amarillo dorado,#CDA434
67.3694,-3.2996,63.7524,RAL 1004,Amarillo dorado,#CDA434
63.8479,3.4832,67.8913,RAL 1004,Amarillo dorado,#CDA434
65.0134,-0.7934,57.849,RAL 1004,Amarillo dorado,#CDA434
74.4248,5.96,56.1622,RAL 1004,Amarillo dorado,#CDA434
60.7444,5.221,60.5282,RAL 1004,Amarillo dorado,#CDA434
71.0788,12.3252,69.0039,RAL 1004,Amarillo dorado,#CDA434
75.27,3.966,55.8571,RAL 1004,Amarillo dorado,#CDA434
67.5558,6.7581,63.1709,RAL 1004,Amarillo dorado,#CDA434
78.6555,1.7204,60.561,RAL 1004,Amarillo dorado,#CDA434
75.3557,2.3738,50.0303,RAL 1004,Amarillo dorado,#CDA434
73.2587,4.0586,60.1983,RAL 1004,Amarillo dorado,#CDA434
60.6326,0.0831,49.0365,RAL 1004,Amarillo dorado,#CDA434
72.2426,7.6122,67.2099,RAL 1004,Amarillo dorado,#CDA434
70.3393,-2.3537,35.0463,RAL 1004,Amarillo dorado,#CDA434
71.8464,17.9744,70.0574,RAL 1004,Amarillo dorado,#CDA434
65.4763,5.2735,57.1591,RAL 1004,Amarillo dorado,#CDA434
55.1412,1.7409,68.0516,RAL 1004,Amarillo dorado,#CDA434
56.7582,4.4791,72.1281,RAL 1004,Amarillo dorado,#CDA434
79.1825,3.5096,50.7617,RAL 1004,Amarillo dorado,#CDA434
73.8468,-2.7557,68.3078,RAL 1004,Amarillo dorado,#CDA434
54.0564,-0.6062,54.6405,RAL 1004,Amarillo dorado,#CDA434
78.5096,5.9734,59.4293,RAL 1004,Amarillo dorado,#CDA434
68.1679,-1.3244,58.089,RAL 1004,Amarillo dorado,#CDA434
93.1947,-4.5246,45.8298,RAL 1004,Amarillo dorado,#CDA434
67.1919,2.8984,51.4008,RAL 1004,Amarillo dorado,#CDA434
67.3327,5.2217,65.5772,RAL 1004,Amarillo dorado,#CDA434
82.4191,9.2799,58.1564,RAL 1004,Amarillo dorado,#CDA434
54.2247,1.2715,55.4094,RAL 1004,Amarillo dorado,#CDA434
69.0492,0.4315,56.285,RAL 1004,Amarillo dorado,#CDA434
80.2478,-7.1639,53.4846,RAL 1004,Amarillo dorado,#CDA434
70.8566,2.6199,68.9132,RAL 1004,Amarillo dorado,#CDA434
62.0598,0.9804,60.9239,RAL 1004,Amarillo dorado,#CDA434
68.5893,5.1256,49.221,RAL 1004,Amarillo dorado,#CDA434
80.4869,0.6363,73.3093,RAL 1004,Amarillo dorado,#CDA434
66.0616,-1.9288,47.4798,RAL 1004,Amarillo dorado,#CDA434
56.3492,8.0513,69.7853,RAL 1004,Amarillo dorado,#CDA434
61.7105,-1.2569,53.9225,RAL 1004,Amarillo dorado,#CDA434
63.6813,3.3388,69.2095,RAL 1004,Amarillo dorado,#CDA434
73.2029,6.044,59.6569,RAL 1004,Amarillo dorado,#CDA434
79.1791,5.3851,70.3065,RAL 1004,Amarillo dorado,#CDA434
78.1167,8.154,61.9773,RAL 1004,Amarillo dorado,#CDA434
67.4189,-8.4842,48.1915,RAL 1004,Amarillo dorado,#CDA434
54.012,8.2313,65.102,RAL 1004,Amarillo dorado,#CDA434
62.6646,5.7203,61.1289,RAL 1004,Amarillo dorado,#CDA434
78.5474,6.5794,66.1407,RAL 1004,Amarillo dorado,#CDA434
64.0438,4.9454,57.2409,RAL 1004,Amarillo dorado,#CDA434
64.0856,7.3198,70.371,RAL 1004,Amarillo dorado,#CDA434
71.6405,9.5308,54.5492,RAL 1004,Amarillo dorado,#CDA434
59.6292,5.6035,60.0063,RAL 1004,Amarillo dorado,#CDA434
70.3291,2.213,55.0664,RAL 1004,Amarillo dorado,#CDA434
68.6341,-7.8956,63.74,RAL 1004,Amarillo dorado,#CDA434
77.4352,9.3497,65.2207,RAL 1004,Amarillo dorado,#CDA434
83.3804,7.586,60.8759,RAL 1004,Amarillo dorado,#CDA434
72.5418,3.1727,54.1442,RAL 1004,Amarillo dorado,#CDA434
65.9466,-4.9288,59.0206,RAL 1004,Amarillo dorado,#CDA434
58.9677,-2.009,66.146,RAL 1004,Amarillo dorado,#CDA434
61.3441,7.7956,50.8846,RAL 1004,Amarillo dorado,#CDA434
66.2482,4.2314,59.8825,RAL 1004,Amarillo dorado,#CDA434
75.7001,10.2877,67.4589,RAL 1004,Amarillo dorado,#CDA434
71.0904,3.7813,54.5567,RAL 1004,Amarillo dorado,#CDA434
48.6233,3.3477,61.8242,RAL 1004,Amarillo dorado,#CDA434
64.5378,4.0008,50.8623,RAL 1004,Amarillo dorado,#CDA434
80.4654,5.147,68.0469,RAL 1004,Amarillo dorado,#CDA434
67.2106,3.1126,52.4996,RAL 1004,Amarillo dorado,#CDA434
61.5736,7.6033,66.4334,RAL 1004,Amarillo dorado,#CDA434
83.8946,8.0714,69.5215,RAL 1004,Amarillo dorado,#CDA434
70.1656,14.6938,68.8653,RAL 1004,Amarillo dorado,#CDA434
71.2797,0.3669,55.6757,RAL 1004,Amarillo dorado,#CDA434
69.2841,10.3812,70.9466,RAL 1004,Amarillo dorado,#CDA434
67.2814,5.0213,59.8225,RAL 1004,Amarillo dorado,#CDA434
63.9452,3.8079,68.8311,RAL 1004,Amarillo dorado,#CDA434
90.8305,2.0162,57.8476,RAL 1004,Amarillo dorado,#CDA434
78.4388,-0.2374,52.9414,RAL 1004,Amarillo dorado,#CDA434
69.9797,3.3808,56.8228,RAL 1004,Amarillo dorado,#CDA434
71.5311,5.9902,55.8881,RAL 1004,Amarillo dorado,#CDA434
61.7535,-2.031,52.1299,RAL 1004,Amarillo dorado,#CDA434
82.288,4.9895,56.5727,RAL 1004,Amarillo dorado,#CDA434
62.9469,12.3303,55.0405,RAL 1004,Amarillo dorado,#CDA434
68.8966,0.8225,54.8297,RAL 1004,Amarillo dorado,#CDA434
55.0727,-1.9761,37.3772,RAL 1004,Amarillo dorado,#CDA434
48.4876,4.6838,62.628,RAL 1004,Amarillo dorado,#CDA434
69.6957,4.6062,60.3077,RAL 1004,Amarillo dorado,#CDA434
58.5123,6.4719,51.5103,RAL 1005,Amarillo miel,#A98307
54.3021,7.0535,82.4249,RAL 1005,Amarillo miel,#A98307
59.2378,4.0063,69.9566,RAL 1005,Amarillo miel,#A98307
46.7779,3.5884,66.6308,RAL 1005,Amarillo miel,#A98307
69.5066,1.8551,65.203,RAL 1005,Amarillo miel,#A98307
74.6526,5.0267,51.0607,RAL 1005,Amarillo miel,#A98307
56.157,0.1815,62.6955,RAL 1005,Amarillo miel,#A98307
43.5648,2.7224,53.6222,RAL 1005,Amarillo miel,#A98307
65.0719,-0.7397,51.7973,RAL 1005,Amarillo miel,#A98307
51.3632,3.5933,70.4358,RAL 1005,Amarillo miel,#A98307
55.8826,5.4927,70.0314,RAL 1005,Amarillo miel,#A98307
55.0398,4.2345,65.7399,RAL 1005,Amarillo miel,#A98307
54.8429,6.1038,58.6937,RAL 1005,Amarillo miel,#A98307
56.2043,11.5681,68.0358,RAL 1005,Amarillo miel,#A98307
44.9307,4.957,64.4903,RAL 1005,Amarillo miel,#A98307
57.7091,-4.461,67.6877,RAL 1005,Amarillo miel,#A98307
54.5244,3.1755,59.9634,RAL 1005,Amarillo miel,#A98307
46.5007,1.1122,51.5801,RAL 1005,Amarillo miel,#A98307
61.6258,9.6926,62.8101,RAL 1005,Amarillo miel,#A98307
60.9299,9.0545,55.0218,RAL 1005,Amarillo miel,#A98307
58.1304,2.3333,67.2088,RAL 1005,Amarillo miel,#A98307
46.2283,2.8951,60.2338,RAL 1005,Amarillo miel,#A98307
51.2125,4.2151,58.9485,RAL 1005,Amarillo miel,#A98307
39.8939,4.1841,70.2176,RAL 1005,Amarillo miel,#A98307
54.9719,4.697,59.5396,RAL 1005,Amarillo miel,#A98307
53.9926,4.4276,48.839,RAL 1005,Amarillo miel,#A98307
55.868,9.1142,62.0396,RAL 1005,Amarillo miel,#A98307
63.7978,8.7357,69.0474,RAL 1005,Amarillo miel,#A98307
63.2618,6.9908,61.7087,RAL 1005,Amarillo miel,#A98307
57.9205,-2.2707,68.716,RAL 1005,Amarillo miel,#A98307
64.157,7.1981,50.7947,RAL 1005,Amarillo miel,#A98307
